dload,dinpkt,dur,rate,dloss,dttl,sinpkt,dpkts,proto,sbytes,label,sttl,dbytes,sload,sloss,service,spkts,state
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
51.212609,0.22107,4.862084,1.439712,0.0,239.0,1.215521,2.0,6,710.0,0,64.0,249.0,146.02792,0.0,1,5.0,3
0.0,0.0,2e-06,500000.0013,0.0,0.0,0.002,0.0,unas,200.0,1,254.0,0.0,400000000.0,0.0,-,2.0,INT
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,unas,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
279.525409,0.40016,5.151589,3.688182,0.0,245.0,1.287897,14.0,6,713.0,0,64.0,1440.0,138.403901,0.0,1,5.0,3
0.0,0.0,1e-06,1000000.003,0.0,0.0,0.001,0.0,visa,200.0,1,254.0,0.0,800000000.0,0.0,-,2.0,INT
10261.02637,57.569141,1.217812,35.309228,9.0,252.0,57.991046,22.0,tcp,1170.0,1,62.0,1636.0,7337.750488,7.0,ftp,22.0,FIN
11640.14844,56.55243,0.447417,42.465978,2.0,252.0,36.680271,8.0,tcp,3050.0,1,254.0,744.0,49993.63281,3.0,-,12.0,FIN
0.0,0.0,0.000527,3794.033469,0.0,0.0,0.000527,0.0,6,132.0,1,64.0,0.0,250406.208955,0.0,1,2.0,3
1297.974973,0.047726,0.30355,26.354822,0.0,54.0,0.101052,4.0,6,649.0,1,64.0,394.0,2138.034917,0.0,1,4.0,3
0.0,0.0,3.5e-05,28571.42781,0.0,0.0,0.035,0.0,fc,200.0,1,254.0,0.0,22857142.0,0.0,-,2.0,INT
1267.691183,0.063609,0.954491,8.381429,0.0,55.0,0.238623,3.0,6,717.0,1,64.0,1210.0,751.185602,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
4748.097168,121.847908,2.64527,16.255429,9.0,252.0,125.965241,22.0,tcp,1182.0,1,62.0,1644.0,3414.39624,7.0,ftp,22.0,FIN
0.0,0.0,0.267715,7.470625,0.0,0.0,0.267715,0.0,6,132.0,0,238.0,0.0,493.061254,0.0,1,2.0,3
673.563857,0.266344,1.646466,7.288337,0.0,247.0,0.411617,7.0,6,713.0,1,64.0,1109.0,433.048719,0.0,1,5.0,3
0.0,0.0,0.000409,4888.4662,0.0,0.0,0.000409,0.0,6,132.0,0,242.0,0.0,322638.769231,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,50.0,0.0,0.0,0.0,1,1.0,3
655.213153,0.059476,1.616268,4.949674,0.0,239.0,0.404067,3.0,6,1207.0,1,64.0,1059.0,746.78213,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,237.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,58.0,0.0,0.0,0.0,1,1.0,1
1838.316406,180.488594,0.974805,15.387693,1.0,252.0,108.209444,6.0,tcp,2516.0,1,254.0,268.0,18588.33398,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,50.0,0.0,0.0,0.0,1,1.0,3
2819.321289,112.684602,0.635614,23.599229,1.0,252.0,64.421222,6.0,tcp,534.0,1,254.0,268.0,6053.98877,2.0,-,10.0,FIN
316.507571,0.117991,0.846741,8.266989,0.0,110.0,0.211685,2.0,6,757.0,0,64.0,268.0,894.015787,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,0,50.0,0.0,0.0,0.0,1,1.0,3
42.690132,0.054896,8.081493,0.989916,0.0,50.0,2.020373,3.0,6,730.0,1,64.0,345.0,90.329845,0.0,1,5.0,3
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,unas,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,0,50.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.000394,5077.849879,0.0,0.0,0.000394,0.0,6,132.0,0,243.0,0.0,335138.09201,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,0,120.0,0.0,0.0,0.0,1,1.0,3
68.167967,2.509309,7.686895,1.040732,0.0,52.0,0.884745,4.0,6,648.0,1,64.0,524.0,84.299318,0.0,1,4.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,5e-06,83333.33039,0.0,0.0,0.012,0.0,idpr-cmtp,200.0,1,254.0,0.0,66666664.0,0.0,-,2.0,INT
372.152529,0.181433,2.64139,3.028708,0.0,46.0,0.660348,3.0,6,668.0,0,64.0,983.0,252.897141,0.0,1,5.0,3
8104.001646,0.02083,0.077616,90.187618,0.0,58.0,0.028967,4.0,6,583.0,0,64.0,629.0,7511.340159,0.0,1,3.0,3
91512.087273,0.0,0.000721,2773.093554,0.0,64.0,0.0,1.0,6,66.0,0,64.0,66.0,91512.087273,0.0,0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,1
7132.537109,45.089,0.251243,59.703157,1.0,252.0,25.257333,6.0,tcp,822.0,1,254.0,268.0,23562.8457,2.0,http,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,246.0,0.0,0.0,0.0,1,1.0,3
511.52241,0.00996,0.756565,10.574107,0.0,55.0,0.189141,3.0,6,778.0,0,64.0,387.0,1028.331873,0.0,1,5.0,3
0.0,0.0,0.01424,140.451529,0.0,0.0,0.01424,0.0,6,132.0,0,58.0,0.0,9269.800891,0.0,1,2.0,1
0.0,0.0,0.000454,4403.468766,0.0,0.0,0.000454,0.0,6,132.0,1,237.0,0.0,290628.938583,0.0,1,2.0,3
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,argus,180.0,1,254.0,0.0,90000000.0,0.0,-,2.0,INT
3501.595947,119.135,1.430205,17.480012,4.0,252.0,109.920849,12.0,tcp,756.0,1,254.0,682.0,3926.709961,4.0,ftp,14.0,FIN
764.466832,0.035655,1.278015,6.259708,0.0,49.0,0.319504,3.0,6,711.0,0,64.0,977.0,556.331543,0.0,1,5.0,3
8.221007,56.744721,113.489741,0.044057,0.0,64.0,59.942672,3.0,6,154.0,1,54.0,933.0,1.356951,0.0,0,2.0,1
155.704088,0.322485,1.650567,4.240967,0.0,238.0,0.412642,2.0,6,718.0,1,64.0,257.0,435.002081,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,58.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,1,64.0,0.0,0.0,0.0,0,1.0,4
0.0,0.0,45.037312,0.910356,0.0,0.0,1098.471,0.0,ospf,18480.0,1,254.0,0.0,3204.454102,0.0,-,42.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
351.626609,0.048407,1.384992,5.776207,0.0,56.0,0.346248,3.0,6,724.0,0,64.0,487.0,522.746745,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,247.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
3995.645508,80.736937,1.493626,23.432908,6.0,252.0,87.860353,18.0,tcp,1134.0,1,254.0,789.0,5736.375977,6.0,-,18.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.006871,436.61862,0.0,0.0,0.003435,0.0,6,198.0,0,64.0,0.0,28816.828898,0.0,1,3.0,3
20642.72852,42.827855,0.322438,46.520571,2.0,252.0,45.936429,8.0,tcp,364.0,1,62.0,950.0,7914.699707,1.0,ftp-data,8.0,FIN
0.0,0.0,1e-05,100000.0025,0.0,0.0,0.01,0.0,udp,322.0,1,254.0,0.0,128800000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,232.0,0.0,0.0,0.0,1,1.0,1
673.984971,0.171167,0.376863,13.267421,0.0,241.0,0.104637,2.0,6,555.0,1,64.0,254.0,1472.683696,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,1,35.0,0.0,0.0,0.0,1,1.0,3
1053206.25,8.303896,0.248035,165.299253,13.0,252.0,22.548636,30.0,tcp,886.0,1,62.0,33780.0,26222.10547,2.0,http,12.0,FIN
17427.069323,0.006659,0.033454,209.2444,0.0,58.0,0.011079,4.0,6,587.0,0,64.0,583.0,17546.637551,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,246.0,0.0,0.0,0.0,1,1.0,3
7754.037598,86.223445,0.823313,30.365122,3.0,252.0,54.887535,10.0,tcp,9500.0,1,254.0,886.0,86547.88281,5.0,-,16.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,unas,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.018187,109.96838,0.0,0.0,0.018187,0.0,6,132.0,1,64.0,0.0,7257.913112,0.0,1,2.0,3
0.0,0.0,9e-06,111111.1072,0.0,0.0,0.009,0.0,unas,200.0,1,254.0,0.0,88888888.0,0.0,-,2.0,INT
0.0,0.0,0.001919,1042.322068,0.0,0.0,0.001919,0.0,6,132.0,0,243.0,0.0,68793.256461,0.0,1,2.0,3
0.0,0.0,0.000891,3367.115868,0.0,0.0,0.000445,0.0,6,198.0,1,64.0,0.0,222229.647311,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,58.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,247.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.00046,4348.682219,0.0,0.0,0.00046,0.0,6,132.0,0,239.0,0.0,287013.026439,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.000335,5970.539502,0.0,0.0,0.000335,0.0,6,132.0,0,240.0,0.0,394055.607117,0.0,1,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,120.0,0.0,0.0,0.0,1,1.0,3
268.691847,0.023286,1.771546,4.515829,0.0,52.0,0.442887,3.0,6,712.0,1,64.0,476.0,401.908813,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,53.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.006514,460.52454,0.0,0.0,0.003257,0.0,6,198.0,0,64.0,0.0,30394.619624,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,379.0,1,64.0,0.0,0.0,0.0,0,1.0,0
465.623711,0.083173,1.075976,7.435109,0.0,49.0,0.268994,3.0,6,715.0,0,64.0,501.0,664.512881,0.0,1,5.0,3
785.240088,0.089871,0.911823,8.773632,0.0,49.0,0.227956,3.0,6,709.0,1,64.0,716.0,777.56316,0.0,1,5.0,3
6923.089355,47.451801,0.258844,65.676627,1.0,252.0,21.425182,6.0,tcp,3788.0,1,254.0,268.0,107338.7891,3.0,-,12.0,FIN
0.0,0.0,3.001346,1.332735,0.0,0.0,1.000449,0.0,6,312.0,1,64.0,0.0,103.953356,0.0,1,4.0,2
16417.016095,0.108816,1.594748,23.828219,0.0,46.0,0.021264,21.0,6,1552.0,0,64.0,26181.0,973.194644,0.0,1,17.0,3
261.098865,0.146655,1.267719,7.099365,0.0,223.0,0.253544,3.0,6,1886.0,0,64.0,331.0,1487.711358,0.0,1,6.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,3
4938.789062,61.039801,0.362842,41.340309,1.0,252.0,40.315778,6.0,tcp,938.0,1,254.0,268.0,18630.69922,2.0,http,10.0,FIN
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,pgm,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,51.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,232.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.51415,3.889914,0.0,0.0,0.51415,0.0,6,132.0,0,64.0,0.0,256.734345,0.0,1,2.0,3
29543.63086,45.233285,0.335233,50.710998,2.0,252.0,37.248111,8.0,tcp,830.0,1,62.0,1414.0,17826.40625,2.0,http,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,56.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,49.0,0.0,0.0,0.0,1,1.0,1
16173.589511,0.016947,0.063993,109.386596,0.0,57.0,0.00828,4.0,6,577.0,0,64.0,1035.0,9016.580819,0.0,1,3.0,3
1013843.563,8.958676,0.678582,134.103171,34.0,252.0,35.708106,72.0,tcp,1244.0,1,62.0,87208.0,13934.94043,2.0,http,20.0,FIN
183234.7969,29.11577,0.391716,53.610268,5.0,252.0,55.95943,14.0,tcp,364.0,1,62.0,9662.0,6514.923828,1.0,ftp-data,8.0,FIN
734.355534,0.018917,0.988622,8.092072,0.0,56.0,0.247155,3.0,6,717.0,0,64.0,726.0,725.251953,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46.0,1,1.0,0.0,0.0,0.0,0,1.0,0
1185588.25,7.749857,0.396205,164.056483,23.0,252.0,26.413667,50.0,tcp,1082.0,1,62.0,59915.0,20494.44141,2.0,http,16.0,FIN
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,unas,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,49.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.002413,1243.2479,0.0,0.0,0.001207,0.0,6,198.0,0,64.0,0.0,82054.361427,0.0,1,3.0,3
0.0,0.0,7e-06,142857.1409,0.0,0.0,0.007,0.0,udp,104.0,1,254.0,0.0,59428572.0,0.0,-,2.0,INT
0.0,0.0,4e-06,111111.1072,0.0,0.0,0.009,0.0,ipv6-frag,200.0,1,254.0,0.0,88888888.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,50.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
2952.34668,0.008,0.596136,8.387348,0.0,60.0,198.712,2.0,sctp,536.0,1,254.0,440.0,5394.742188,0.0,-,4.0,CON
0.0,0.0,6e-06,166666.6608,0.0,0.0,0.006,0.0,unas,200.0,1,254.0,0.0,133333328.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,0,51.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,74.0,0,56.0,0.0,0.0,0.0,1,1.0,3
1521.362305,222.143578,1.630118,10.428693,1.0,252.0,178.656667,8.0,tcp,564.0,1,254.0,354.0,2493.071045,2.0,-,10.0,FIN
0.0,0.0,1e-05,333333.3215,0.0,0.0,0.003,0.0,ddx,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
0.0,0.0,0.003178,944.025208,0.0,0.0,0.001589,0.0,6,198.0,1,64.0,0.0,62305.663741,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,55.0,0.0,0.0,0.0,1,1.0,3
95.682682,0.109224,3.354839,2.384615,0.0,239.0,0.83871,3.0,6,1091.0,1,64.0,321.0,325.201887,0.0,1,5.0,3
357.947853,0.044721,0.969415,8.2524,0.0,50.0,0.242354,3.0,6,721.0,0,64.0,347.0,743.747557,0.0,1,5.0,3
14633.008258,0.000652,0.016948,236.016262,0.0,55.0,0.000571,2.0,17,140.0,1,64.0,248.0,8260.569178,0.0,3,2.0,0
6898.289094,0.000748,9.796777,7.145207,0.0,56.0,1.054395,53.0,6,1518.0,0,64.0,67581.0,154.948918,0.0,1,17.0,3
0.0,0.0,2e-06,500000.0013,0.0,0.0,0.002,0.0,a/n,200.0,1,254.0,0.0,400000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,unas,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,2e-06,500000.0013,0.0,0.0,0.002,0.0,udp,1936.0,1,254.0,0.0,3872000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
14663.391018,0.011095,0.045283,176.667362,0.0,58.0,0.014929,4.0,6,691.0,0,64.0,664.0,15259.643363,0.0,1,4.0,3
7166.308927,0.015738,0.083446,95.870354,0.0,54.0,0.026954,4.0,6,646.0,1,64.0,598.0,7741.531049,0.0,1,4.0,3
0.0,0.0,3e-06,333333.3215,0.0,0.0,0.003,0.0,unas,200.0,1,254.0,0.0,266666656.0,0.0,-,2.0,INT
2799.533203,108.263141,0.885862,19.190348,1.0,252.0,98.335444,8.0,tcp,1780.0,1,254.0,354.0,14467.26465,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,46.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,55.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,110.0,0.0,0.0,0.0,1,1.0,3
444467.375,23.802418,8.945664,49.744768,183.0,252.0,122.53111,372.0,tcp,3876.0,1,254.0,498346.0,3419.75708,4.0,ssl,74.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
32297.771588,0.009156,0.044028,158.990437,0.0,57.0,0.012158,4.0,6,757.0,1,64.0,1422.0,17193.680093,0.0,1,3.0,3
0.0,0.0,0.003325,601.506382,0.0,0.0,0.003325,0.0,6,132.0,0,240.0,0.0,39699.421196,0.0,1,2.0,3
0.0,0.0,2e-06,500000.0013,0.0,0.0,0.002,0.0,unas,200.0,1,254.0,0.0,400000000.0,0.0,-,2.0,INT
0.0,0.0,4e-06,250000.0006,0.0,0.0,0.004,0.0,leaf-2,200.0,1,254.0,0.0,200000000.0,0.0,-,2.0,INT
178.254732,0.132065,2.546917,3.926316,0.0,243.0,0.636729,5.0,6,711.0,1,64.0,454.0,279.161045,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,247.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.001438,2086.026525,0.0,0.0,0.000719,0.0,6,198.0,1,64.0,0.0,137677.750663,0.0,1,3.0,3
0.0,0.0,6e-06,166666.6608,0.0,0.0,0.006,0.0,unas,200.0,1,254.0,0.0,133333328.0,0.0,-,2.0,INT
4015.695312,79.189,0.446249,33.61352,1.0,252.0,46.266,6.0,tcp,534.0,1,254.0,268.0,8622.988281,2.0,-,10.0,FIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
822.812002,0.049832,0.832511,9.609483,0.0,56.0,0.208128,3.0,6,983.0,0,64.0,685.0,1180.765253,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,120.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,49.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,5e-06,200000.0051,0.0,0.0,0.005,0.0,ipv6-opts,200.0,1,254.0,0.0,160000000.0,0.0,-,2.0,INT
0.0,0.0,0.070953,28.187716,0.0,0.0,0.070953,0.0,6,132.0,0,243.0,0.0,1860.389277,0.0,1,2.0,3
0.0,0.0,0.005616,534.170148,0.0,0.0,0.002808,0.0,6,198.0,0,64.0,0.0,35255.22975,0.0,1,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,44.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,50.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,1,241.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,8e-06,125000.0003,0.0,0.0,0.008,0.0,sccopmce,200.0,1,254.0,0.0,100000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,1,52.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,4e-06,90909.0902,0.0,0.0,0.011,0.0,encap,200.0,1,254.0,0.0,72727272.0,0.0,-,2.0,INT
0.0,0.0,7e-06,100000.0025,0.0,0.0,0.01,0.0,unas,200.0,1,254.0,0.0,80000000.0,0.0,-,2.0,INT
0.0,0.0,0.000766,2611.646326,0.0,0.0,0.000766,0.0,6,140.0,0,238.0,0.0,182815.242839,0.0,1,2.0,3
4393.955078,70.422797,0.407833,51.491663,1.0,252.0,27.147067,6.0,tcp,9712.0,1,254.0,268.0,178602.5156,5.0,-,16.0,FIN
909.656236,0.059047,0.694768,12.953965,0.0,36.0,0.173692,4.0,6,778.0,0,64.0,632.0,1119.798341,0.0,1,5.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,118.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,0,45.0,0.0,0.0,0.0,1,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,24.602036,0.772294,0.0,0.0,1294.844125,0.0,ospf,1280.0,1,254.0,0.0,395.414429,0.0,-,20.0,INT
235.991363,0.224559,1.118685,6.257347,0.0,237.0,0.279671,2.0,6,711.0,0,64.0,264.0,635.567649,0.0,1,5.0,3
0.0,0.0,60.004817,0.049996,0.0,0.0,30.002408,0.0,17,258.0,1,64.0,0.0,4.299655,0.0,0,3.0,0
951.05869,0.091179,0.82855,9.655418,0.0,45.0,0.207138,3.0,6,715.0,0,64.0,788.0,862.952999,0.0,1,5.0,3
0.0,0.0,4e-06,250000.0006,0.0,0.0,0.004,0.0,unas,200.0,1,254.0,0.0,200000000.0,0.0,-,2.0,INT
1019.472746,0.009373,0.761178,10.510028,0.0,56.0,0.190294,3.0,6,719.0,0,64.0,776.0,944.588795,0.0,1,5.0,3
2116.454009,0.043248,0.775826,12.889488,0.0,51.0,0.155165,4.0,6,1022.0,0,64.0,1642.0,1317.305723,0.0,1,6.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,54.0,0,64.0,0.0,0.0,0.0,1,1.0,1
0.0,0.0,4e-06,250000.0006,0.0,0.0,0.004,0.0,unas,200.0,1,254.0,0.0,200000000.0,0.0,-,2.0,INT
73.109791,0.160959,12.351287,0.647706,0.0,56.0,3.087822,3.0,6,725.0,0,64.0,903.0,58.698337,0.0,1,5.0,3
0.0,0.0,4e-06,250000.0006,0.0,0.0,0.004,0.0,udp,168.0,1,254.0,0.0,168000000.0,0.0,-,2.0,INT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,60.0,0,41.0,0.0,0.0,0.0,1,1.0,3
1506.049836,0.158904,1.183228,9.296604,0.0,56.0,0.295807,6.0,6,713.0,0,64.0,1782.0,602.588963,0.0,1,5.0,3
0.0,0.0,52.020765,0.057669,0.0,0.0,26.010383,0.0,17,489.0,1,255.0,0.0,9.400092,0.0,0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.0,1,56.0,0.0,0.0,0.0,1,1.0,3
4964.086331,0.0,0.088838,22.512863,0.0,255.0,0.0,1.0,17,86.0,1,255.0,441.0,968.053117,0.0,0,1.0,0
377.815882,0.04017,1.577488,5.071354,0.0,238.0,0.394372,3.0,6,749.0,0,64.0,596.0,474.80553,0.0,1,5.0,3
