dpkts,label,dbytes,spkts,state
-339.03544707043625,0,-1039944.1804330973,-1830.9103597162514,1
-70.89421933131811,1,767643.87422208,-3522.8364117422107,INT
-2669.920591425824,0,-4134203.563510534,2083.0248205379926,1
1556.470536673917,1,1280842.0615107408,-2604.1794124615544,INT
316.7703474198209,1,1305677.947415485,-1453.0558381263968,INT
-932.2709799482367,1,3126294.442537191,-3374.3359182603795,3
-1453.2517954971293,0,1037941.5958214815,432.36255515701686,0
-1192.999202746007,1,3426093.5790300984,-3186.7224782159205,3
31.789526678354612,1,-528602.315921633,1042.6755724132227,FIN
-1184.2783242727828,0,529356.1759499038,-929.383701951147,3
-1192.195843337802,0,398562.852554029,1014.698042735848,1
-44.850638574275116,0,-90763.45795658001,-145.1477353390883,1
-62.32105019262716,0,712196.1207900485,548.9774340738924,1
1481.9567193804262,1,-17867.042211003747,-2993.080507226837,INT
269.2491715358929,0,-894439.4601370698,868.116181187597,0
-1141.9878864002746,0,298547.3474363894,1729.8086202468244,3
851.4557973651583,0,-1531425.904007019,1002.9353479625197,1
-641.0686888779537,0,-1799080.321577061,1402.7420101914481,3
168.96761784830878,0,-2075347.5393624315,156.35060652653823,1
1991.2051438356445,0,-2940301.377681468,888.4371003469752,3
-1747.1149258567823,0,-1451224.6111842652,589.6937962527743,3
-431.6394750125633,0,2773090.2569877096,2125.2847643503123,1
-1410.3773098242661,0,-793520.6609596082,-10.313079659526565,1
-194.8416734262358,1,-2429334.8154178066,4410.688486527675,1
-148.98340393825603,1,-1108770.0331598653,3472.8246259511416,INT
141.67174083023994,0,1810876.6987936343,3053.2159037904757,3
-920.2541211487802,0,211336.2623727371,1156.7036547871903,3
202.2585250748336,0,-834764.8925832076,814.8073945365701,3
-1192.3285133214954,0,-776007.5596626425,-867.2830548636463,3
-426.55223702644537,1,3114511.303150939,-594.2516627057256,FIN
1320.096296928851,1,-312407.92019903864,-98.7245116738197,3
-949.2750526736965,1,1756146.358879645,100.5664156027527,FIN
2290.0501510452036,0,5533331.816513539,-1547.3277178547432,3
-47.415335220320614,0,-526727.1771820623,156.3401178186893,3
-111.23151241601097,1,2675228.4350574026,-773.6408980449578,3
-848.4108411681647,1,870947.0439667145,3283.52058610512,3
-70.19701170432866,0,3379037.5931360647,-2715.1816213151387,3
1374.7718112094212,0,912554.3445680987,-1696.28831558665,3
1073.6225739165156,0,-1145559.1061547026,-2771.3656296174336,3
-2088.6816409356466,0,-3736777.921689866,774.8813973834864,1
-463.15122233666335,1,-1834499.6324303886,-151.78290837318698,3
-236.54148545305307,0,-1110528.033601193,1642.0032101358522,3
-1961.84411391889,1,2043035.904101113,-679.3832617662309,3
-556.6860571900918,0,-513295.52761642,1498.2436636756133,3
2583.5160196087363,0,-2018200.8859266704,311.98622299619524,1
786.9928080762214,0,-1500582.746087717,-512.7925432923123,0
-804.8088867543725,1,-1761903.6284871222,1553.0427246758513,3
550.3989049948984,0,653589.8215920592,1171.7170491657905,1
-498.11547558843387,1,94347.6897839648,1397.2272218089443,3
86.87585941041914,0,-678457.642334785,-2.0177946533964035,3
85.38573233191563,1,-2905508.4626086643,-1829.3110782989809,FIN
296.80549812365035,0,1928376.3814305686,-2862.6830700323003,1
1191.6244675093508,0,-679256.9160953201,-1886.6912664350002,4
512.8726610245017,1,732376.5995206044,-1038.492224425761,FIN
-1524.5161057742705,1,1489478.7271032447,-141.07140416328681,3
-611.9084782037478,1,-904669.2501976561,628.1300479433638,INT
-1122.8479233253267,1,123766.46233275418,-878.0468343285105,FIN
475.6520944675516,0,3257493.34272096,1512.6871398537278,3
-1003.2757400552359,1,-2409641.0715014623,-1131.9134605258178,3
-1516.7134461677358,1,1378175.1324352887,-4195.953751865333,FIN
712.9008444787519,0,-2617932.826625444,-3756.4726847492966,3
-2506.6754479208903,0,139971.23528290886,286.3718538230153,3
1529.3417031106524,0,-1349938.172797193,-529.7420368472121,1
-269.29874402155326,1,133555.69140432565,1717.9513685117327,FIN
2173.3908868601325,1,-60482.499908001104,-5038.206670467671,FIN
2673.1153392165506,1,-1624716.731359464,-1499.5032323104097,1
555.8952519513598,0,693332.0455772906,-463.07447301257025,1
-1315.6532892341718,0,2413913.883552397,-211.23541814744706,0
694.6002404615786,1,-3825211.561774771,2571.6391416824104,3
-1568.296813008684,1,-1535317.9450094195,-2244.3878941963085,3
-1230.7495425940133,1,526874.3663635518,3279.4297772457144,3
623.6526840929195,0,-2072319.90459276,3299.455375260055,0
965.0854414531044,1,243321.3260000239,865.3157190607842,0
581.7212187663471,0,-222713.94466443764,-1283.6742376001205,3
844.0420938190231,0,2393779.368716083,514.0530512014637,3
18.757938753375065,0,-4788861.922289664,719.6930047666903,1
-1986.33835059111,0,532419.7703496772,2263.7022474960663,3
1158.4610720401522,0,-1017461.3401603571,-2400.7335131634577,3
730.1725531539698,0,-2315518.1162672588,3111.300670471542,3
2765.316640039481,1,2507944.4862443777,-672.6025828327747,3
40.97675472165568,1,1245074.3630207619,1175.4695272042638,FIN
-2529.38576236463,1,102277.86083219275,-51.916647677117595,3
-430.2148105900868,0,-107953.67427108187,-585.4433998312899,1
1618.9579032400745,0,662958.0590685889,2123.561298269762,1
-209.20044074582057,0,-125387.45926978659,-1376.943357160416,2
2450.237787124949,1,2211758.8600364104,2212.2084078218836,3
2331.9673599386665,1,90519.58182900662,-2338.3692574952847,3
-137.9907971217341,0,267485.5122888089,3129.8863846244926,1
300.80899339236964,0,-2597269.4480302366,-374.0336833225413,4
791.0830443162168,1,-261359.00352604545,1933.586446467479,INT
-264.00688432931923,0,1163614.619086003,2442.906726109452,1
-313.32352386849914,1,-520178.6636923231,2335.6474993764714,3
-3265.778388149717,1,-4643095.927050817,-2799.2215807280336,FIN
1429.5446179245234,1,-1903585.0529994129,-260.22744341520166,FIN
-2877.525819631817,1,-51395.19226900165,554.1216246662592,3
573.7701481864436,0,-247690.93470558655,2638.1348949436965,1
1130.7097956767052,0,-722052.5605651775,-3836.514417080367,3
-267.4706331002756,1,-1125466.8702148467,1057.0801170910154,3
78.68385314431619,1,-71054.83043757117,2473.4467451783917,INT
977.132888773185,1,-378334.26813444996,6380.928167337386,FIN
-157.7532208208259,0,-164676.8263159161,-2231.414308080138,1
1731.4803421303725,0,532566.3726334306,-3702.500761167442,3
250.19023513532494,0,-3359274.9890027423,-822.4574676153247,3
2492.6386164621435,1,-1037008.7540548785,216.03957838887746,FIN
-1254.3928408341612,0,723502.1909243852,-5874.288611904298,1
-538.5475698883902,1,-1698504.9589157128,758.3764221483043,INT
1871.9008282978193,1,1971195.7680226837,-6211.536476915323,3
342.3916825284611,1,-310655.5052865323,403.72289111845265,3
-1520.2897980039133,0,-1168645.9155471982,-2834.0013674345537,1
2231.1843751388155,1,702599.7880669857,486.3616989934178,FIN
-760.4914206510449,0,1341852.473374218,-1682.713117879162,3
2206.248865949583,1,1987226.1110795755,741.6070439095132,FIN
2416.2456870258134,0,-777932.0024031751,903.4938685908719,3
558.6841645692391,0,2317843.5039660516,815.6023081547095,3
-1374.253925973877,0,-1351417.2527891865,-245.80809936773053,3
-431.39922176692863,1,2638649.7124900375,-3635.3791447419117,1
-1389.3128737403192,1,3484457.0129726883,-3041.9728298996893,INT
1140.9560066010197,0,-442791.1605447523,1663.9656352609386,3
290.4207617993935,1,980133.1315901082,-1326.3648808417586,3
1711.6464917981953,0,3584024.1038338053,-1622.6587947741423,1
-2162.306441780529,1,2295072.334952475,-1798.2495665594513,FIN
-229.20080028864325,1,1737213.3631008263,1913.3944484417757,1
837.6181799086496,1,-2702809.4991890113,1533.8069199414283,INT
-1391.6303811299153,1,-876321.624437227,-1539.3687794405741,3
-1566.5501633924614,0,-2738531.0193112963,460.45330573725005,3
870.2833391477166,1,-119099.27099840227,-2525.6324085103106,3
1158.5692083281376,0,2027279.4353230696,237.23159378493648,3
748.4641474426852,1,2667660.9837362384,-165.6898544107494,FIN
-1275.3391430455738,1,92990.62768462318,591.9263160731061,FIN
81.19993558516994,1,2299576.923703034,-855.2670835922238,FIN
1851.3528976884265,1,-1690792.7965679008,2074.4803724621906,INT
-436.4777101786361,1,1909915.132605958,-967.25812722589,3
-950.1991390538254,1,1221612.4210425771,-1932.0752613134089,FIN
404.91211400349664,0,-1604434.7899548938,714.3480900918524,3
-2107.283071149318,0,927957.5149982438,-1057.0167018776265,1
-342.23368692691577,0,43063.078527460355,3475.406749573943,3
937.5316251445159,1,131729.75692119735,-1719.6312963976684,INT
772.54974574619,1,3902297.211032654,-609.7910938831233,3
714.5810490544546,0,-1343770.3532226519,2846.1192003871597,3
-103.12351238252954,0,-853426.034308458,-3681.672899384554,1
278.166209242509,1,208734.3297760388,-494.71135377521915,INT
893.2962130376591,0,-2568340.36405682,927.0379445047876,3
-2118.552062805873,1,295661.54745242273,-437.68892074605105,3
247.3048010178548,1,110024.41638069073,2016.3280399086723,INT
-1577.4502935368193,1,1381643.821827794,2831.644999776787,1
-2146.7642273294136,0,-871246.4944312522,-2006.5378604290127,3
1948.7713298802305,1,1491044.0528286693,-3880.618136798526,3
-1149.1936806354227,1,1768507.340760477,-551.2813614967832,INT
-712.9863102792572,0,2688734.719279323,-2495.130947571907,3
699.5137432782974,0,2338108.3154521496,1605.4229337760576,3
-2439.926140372278,0,-1069862.154518683,1733.6831946788166,1
117.2851671832256,0,-845978.5884497296,-3307.453286737559,3
486.08766466905286,0,-855096.8218970929,-2006.1519250774,3
452.0990344033685,1,1742397.2649662006,-1578.6593080927476,INT
1159.8705512693662,1,-357946.5221082674,-482.2812023546874,INT
2521.6272387228264,1,-431288.50733815215,942.883537420792,3
413.84451859680365,1,933598.2280521295,-87.99499670217008,3
62.37866102660627,1,-4840959.459600054,233.93752831054024,1
-38.633393336796104,0,554667.072019614,-1432.8467877809303,3
723.3014132971686,1,-422123.75253053685,-1607.8693699783212,FIN
1876.031331870118,1,-2617763.085602712,128.11492215645902,3
-2171.456400630974,0,2747883.3990699984,5200.048311422749,3
884.3388635757019,0,2773880.4614499942,-1398.6582170711035,3
919.8204425530745,1,-813105.0088738784,772.2748801953339,1
902.9820820511222,1,-3829969.860052597,187.06182479279343,3
-914.2682466796667,1,-1239607.615539131,575.1193696511497,3
1538.3379790900742,1,-698196.7684248888,-3079.3965764413692,1
-429.4217616501127,1,-955429.77417782,65.91990381547114,FIN
-1188.931355384242,0,2436954.6860293634,916.6862815326031,3
-1451.0789608474481,0,4028791.908818628,940.0528699026469,1
327.6715600214681,1,-7402356.370041704,1808.8747968152468,INT
152.8634369643312,1,2360149.091095455,-4184.596773006388,INT
-221.34970434891562,0,-1767130.3672553666,-3475.360548110604,3
-894.9539334402926,0,-2867746.8003358115,-5426.635236854312,3
-111.13985937476892,1,3337247.516491254,1136.0860381232067,1
-166.049817232312,1,-2172588.4920921596,-1902.8929712576783,FIN
1993.1443759305962,1,-1613188.390363541,-1277.922792593938,INT
-1522.0148849677435,1,-2167046.258761739,-352.1635677136227,INT
914.8657415601173,0,-3409013.822448002,1112.1692515157542,1
-1430.822716300018,1,-1395712.6857540875,-2218.3865326139144,INT
193.2672560551944,0,1228931.8199944822,3571.6286222484728,3
-1680.8158018416343,1,2719877.7660395335,1672.1333370707337,INT
-32.461422311382435,0,2112439.767818362,3234.6977758585926,3
-767.1041716422534,1,-1541398.273101669,-3339.3890944402797,FIN
-1676.015076988284,0,-373616.15066698636,-1122.341915832708,3
-1855.8685293797903,0,2069224.798344479,2181.4345956793995,3
-112.98687668990001,1,-2272152.3289309577,548.0759757217655,INT
-1797.3085374850132,1,1309584.0122945667,-470.49547221592786,3
1026.0314007805666,0,-1054362.6222734405,-989.0383642778548,1
-1592.1960291393955,1,743768.6825496118,272.94576418785306,INT
-2038.4215761660146,1,119418.25964325664,717.4525510357834,0
486.3584491237168,0,-1394780.9886562577,-2716.227414954778,3
-1786.8905219555302,0,122713.40660809292,-3393.495253356332,1
3222.0339584503704,1,1150669.5610634922,-108.84344613249556,FIN
688.594541455492,1,-3839956.3453821638,8.755242515231417,3
-953.9175493750571,1,1904305.5893608197,1771.0576754347,INT
-1178.7751311459763,0,729397.6129585692,2832.472616813226,4
885.4206806128416,0,-756032.5383799869,-2151.6090387491718,3
-1293.8889719416459,1,392714.27928382216,2115.5794662999892,3
237.21566021633706,1,1680100.5339687085,-1154.8966950667016,1
-772.7389280918477,1,-192423.72038985864,-3383.1746368690056,FIN
-99.04495009660043,1,531899.8558819958,2007.2263244722328,FIN
859.9717258988105,1,-404013.05539781204,-434.3238392415287,FIN
-328.863391474182,1,-490665.61882907635,-1129.7485651534614,FIN
71.32554692374906,1,-151610.382985797,2419.4344979214543,3
-2555.103001940182,0,4818813.400797376,-3423.2489685130204,1
-3204.688269327482,1,457.49150402987243,-1126.0910719965448,INT
-427.3781373716461,1,-2764252.6810079208,678.7318454768889,3
815.4993732339406,0,644989.3134924473,-3566.8795029932635,3
2709.704063040318,0,-4807102.513148849,1419.4647865973345,1
-2127.267807910154,0,-1969755.297202842,-263.4724096892222,3
-466.13499906342525,0,-1268049.031736573,1863.3335991875779,3
2706.989049129543,1,4148472.8633528682,-958.1442032815104,INT
-1425.3743310717389,0,2927813.8037298354,1523.712274495521,1
-2048.4886742383433,1,-2365934.3742827266,2547.8959031533664,3
877.8983518111249,1,2983853.8329919386,-198.71937362680617,FIN
881.6730473569302,0,941284.7139767,-1286.176017979552,3
-1195.6657713810048,1,-1328443.4955423784,-971.5018025185416,FIN
1263.5412861803172,0,-248613.39613439454,-2602.1121092369494,3
-2884.3248739387764,0,818349.3369466086,-5978.154527338679,1
-1560.7600368987787,0,1681016.3825257837,-2464.2795489634614,0
813.4014518418552,1,-2033037.3931365144,3150.6413103675113,1
3673.3512316274914,0,1222163.0923011424,4493.470063304799,3
1998.4726514413592,0,-1956060.1045956144,379.48897382088745,3
590.5239785995137,0,500658.20631002885,-2637.996908844229,3
2167.576500582646,0,3679356.4159866823,-3192.4984423778806,1
-643.9343743843652,1,567629.520834453,-1745.074997794334,3
541.9933661298118,0,1023613.5624784889,-1127.911744040593,3
-574.2614201035411,0,-1677925.6788877638,-7314.074134314838,3
-984.4879553694061,1,-1726503.1078786247,-4638.19267071284,3
820.8969104678025,1,469209.83942705125,2245.6188675606427,FIN
246.32940708570484,1,-1105436.4273916786,2082.2974466494898,FIN
2043.8098388102705,0,531965.6072006956,716.1450017951921,1
184.89397717749563,1,1824225.3863491132,1713.4369898458224,FIN
2679.5005524240555,1,844187.8291388748,11.40861592104802,FIN
-2630.7011917323152,1,2037101.7412024077,529.5644958913924,1
-3349.3602662499784,1,1520353.148816973,348.16309661717776,3
127.54896915098237,1,-2039790.2431099678,-1535.8646820442793,INT
-1462.9518312868518,1,3761963.8008918553,-2967.2443393533654,FIN
2888.92438042962,1,-558397.947912316,1021.2474705874013,3
819.3693060120595,0,-1970056.9219140832,1184.767773608103,4
-44.22089389703249,0,986134.8245312711,2073.7692016365286,1
3007.77352921305,0,-1618224.492161625,1651.2086793253434,1
-926.6190403617067,1,-1164113.2655184388,-3262.6965162532915,0
1134.955660578519,1,-223010.48973256053,-381.4255924341759,3
-2631.0919883498796,1,36218.63638654287,-1120.4925959715579,3
-1125.1992894172795,0,3286251.2627183357,3388.0974464429487,1
-424.3037652137227,1,-71544.97582588115,102.06160489496577,FIN
-937.5091177353055,0,304740.52092261624,1379.3082555138762,3
261.7596019983895,0,-941528.009141776,677.3643108601786,3
1962.8506892877308,1,471870.58428175974,-1609.9656652480214,3
175.7609278598242,1,3342392.811504133,-1331.1007985357169,3
479.10302615584794,0,-1494504.0857172664,2606.139563210448,1
2412.6368765565253,1,-891362.2909910273,-725.606915087969,3
-2521.8804525278233,0,1810498.4979215777,2791.8122321153123,1
884.7357301613779,1,-270792.87579121266,1493.9743903356523,3
-588.7118804408241,0,2703865.558269809,1661.0062244101825,3
952.7160248883708,0,862753.4318637898,-1792.5092421645713,0
241.0799188454337,0,2154395.123843615,-1275.9591202518968,3
272.8823426996374,0,-1222546.0222908205,-989.004346846169,3
-670.0936937497356,0,3192722.8896415643,-624.8887290033462,3
459.91527691169034,1,-16018.833587518284,1371.7689492497889,FIN
-576.5059218657422,0,15824.071080611433,2979.7282089651344,3
-1549.7445912442538,0,-1372774.1906304394,1687.8217184158416,3
-1838.5095698848743,0,-105257.60528080961,-2452.611286599127,1
-247.6712141036691,0,2858954.955546264,473.1010165647088,3
49.64264393446663,1,-2263684.248649955,2753.2812050431353,3
872.4423316432543,0,-2081156.469087471,-1023.5939050960658,1
2574.5877939283473,0,-639627.6575243119,-269.8088036438688,3
-572.112666182123,1,-807122.9913756646,-1012.7151931384709,FIN
181.32022826402073,0,1189100.7348389018,-186.1778597240701,3
-607.7212449249446,1,2205697.0846519154,-781.8686093409283,INT
1330.727020421585,0,-728371.2672188286,-517.5291111837647,3
-1020.7042168361895,1,-1560612.6976286424,59.24209057058755,3
-902.8720982688124,1,-30616.443750236063,83.21793573843647,1
2029.0927926035856,0,2204970.49171549,1480.0066057668332,3
-968.7042964320328,0,-3705995.187667988,25.58225083522648,3
2672.0012088180792,0,-1153526.527023274,991.7358786652317,1
-2475.480126058214,0,1420037.695954114,-916.0589789365819,1
689.9409565023992,0,-2550498.3447472733,1040.108717533604,1
-2314.3939613871125,0,-782042.1239996072,-2224.117717815687,3
2806.568238260056,0,-4072432.6861905567,1489.696730536054,3
-397.64650675125995,0,1112089.6645583964,2351.7452538882453,3
-1453.43129394724,0,-2040592.965445627,2802.732735249578,3
828.217163591766,1,-1643244.1290489978,1053.9930113613239,FIN
2945.1276824134216,0,-1278040.4721749693,-1661.84266546569,3
1936.5168910910033,1,-1739152.5374093428,-2111.9509050845995,FIN
924.0154205069754,1,3303486.290737071,606.3840606842776,FIN
1436.441791132966,0,-543350.5845459636,2074.6532447711093,3
-4192.492677857693,0,-1607329.7453228722,5020.584483568479,3
-287.39490448504296,0,-2257587.4560870263,2052.058714294123,3
1383.2045915091342,1,1601332.3531850057,298.8419415174991,3
-883.991668819301,0,847356.5779921317,-828.9857012957372,1
1875.0173391992723,0,-69796.18230584323,-927.0375365586932,0
-3732.720976524948,0,806566.0888758913,132.8809570221657,1
-756.2578086985062,0,2110294.2636445262,3060.7934802883537,3
72.15446963687822,0,-1176596.280435736,2075.614582020498,1
677.090505613901,0,169559.91220905603,1644.83963883408,1
-743.6203682597139,1,879905.7342933295,972.0226794102148,3
-489.07219104709344,1,2694678.4759848933,-855.1842476431935,3
-132.44805494571983,1,1960288.6916962839,2849.1871556899423,FIN
1059.6152071831098,1,675515.5703372353,2318.158536675924,FIN
-1257.5939849640376,1,1254575.9771590598,-1346.2752325438069,INT
-1734.872129654261,0,-344392.57996943145,1974.2560438348296,1
1602.415781108068,1,-213158.63311461164,-1959.1599742660828,INT
-498.1280809077842,0,4409114.574230045,229.38530756613278,1
1817.7067952153864,1,-666660.2256717515,2215.059730791332,INT
4.852975728100292,1,921915.5902815316,170.94293637383885,INT
-1013.3466439998948,0,-83117.6628265727,-4328.735381900402,3
3878.8914362970213,1,855532.3591486927,-299.41594112533375,FIN
-2630.6731771999866,1,2314529.0466805026,-2448.215818393193,1
-664.8151672944166,0,1390840.2943551752,2088.420169031723,4
-779.4095398221418,0,-965000.5430209244,2078.9611922587706,1
-480.33435784350183,1,-1191297.8235750147,-2356.9516723154006,FIN
826.8609140894691,1,-869376.8404387173,133.64481143059515,FIN
1753.0312816869875,1,2296292.30326207,-1018.4587613898331,3
-157.3211690082251,1,-555682.1282898767,-121.05030793596397,1
882.3307648114152,1,-1434384.7872934141,-1956.8115064043366,INT
1757.9085841835288,0,-595470.5507308217,2322.024441776252,3
-250.25959682344097,1,-2032341.322728856,-2682.9153591204185,3
186.11311324176827,0,2113114.059162703,31.656163030716684,3
-765.2332158618739,1,870528.9589673998,268.93694754979,INT
1400.3198979385027,1,1492089.8058282004,-3168.365904995711,INT
-160.59680469460017,1,-567025.1515483378,-1205.9962852687688,1
-470.1367450294417,0,2627265.535405262,-2511.2865184491334,3
-108.00788587924755,0,-162503.48083278965,-1544.4900584659044,1
916.876310535847,1,-2611669.013390667,-2035.2678657967626,FIN
313.7991628753795,1,-2259214.247119196,-1903.6050748028329,3
237.54910655977434,0,-2780812.3009111923,397.9634761614627,2
-541.2079366005366,0,313151.27070102736,615.8701947915122,1
-66.66100576597664,0,-191433.92550008267,-298.7584145671783,3
1837.9573734780704,0,-615889.2958046515,-66.59215608094814,1
-1869.2737347431148,0,-1350864.4129675175,-889.5080114672868,1
273.45856070512036,0,248900.29533192096,-1030.8058946279173,1
-1424.9477702063514,0,634805.4912980279,5215.640052245415,3
650.3430355691615,1,-1264289.1013248323,-1397.5589398788795,1
-476.01354575066614,0,176564.00598168932,852.4188659607634,3
-893.1921909298807,0,-124973.22625230897,-503.339010008454,3
-1146.7222164833531,1,-2792475.7633916484,420.40418478295595,FIN
1218.3797110954695,0,-739571.4520092441,391.39674588271447,3
3361.1098781495375,1,-117140.98235810877,4441.405179383589,FIN
1562.3730874377152,1,1161500.5294811702,-1056.0877863957498,3
-1026.3112119368893,0,-1740406.7234966517,2335.158635770095,3
1645.6178836881868,1,1598684.2924429271,-3594.757949151075,1
397.7684512117041,0,-1060142.418504168,2362.182986790965,1
-713.8627324408275,0,-5030304.313494694,1049.0947939123291,3
-1300.3874563075392,0,-1681550.2979954286,-3110.233804419263,3
122.55732836280333,1,-2090355.4189825817,-2563.689828556434,3
-605.1218456204678,1,-1966438.1997719512,683.8647823574206,FIN
-653.3826633407197,0,3557878.5076615512,1593.9100007434968,0
-188.94147060697003,0,1509997.0249205425,1811.8090695038932,1
721.9730478772458,1,1933575.456756059,1695.2046346021664,FIN
-999.1698033849469,0,-324801.6407280858,1740.7522205869802,0
285.73060151602743,0,2849392.6103281686,-4955.592600428845,4
-393.57479512934526,1,-634301.2145029425,438.7617942826922,INT
-2371.679014598173,0,1167704.165844994,1478.4747763922205,3
-515.6953687657699,0,-2373471.835291801,1729.4297069254474,3
-718.799246715049,1,2796987.2697430085,1617.5474559938139,3
-2085.245779625419,0,4551483.758502175,1456.9321896353224,2
-906.8451302397261,0,280044.0558967701,1440.4006856416215,1
-574.3068609471479,1,-538284.7984165552,1935.3869352413221,FIN
-1188.0682960771753,0,1663376.0799905886,1727.706197311958,3
1369.100376924837,1,-2290832.6255504726,502.44010126488325,1
138.78336310228613,0,279339.180940438,-694.3365409024726,3
773.672459620848,1,125682.6279208933,-4057.1912021758562,INT
2250.059187669678,1,1754744.49201198,-3548.343587161763,1
440.95763261899117,1,961985.9320180219,2671.560984249401,FIN
446.56439192394475,1,-4145837.270373507,-2084.6191639690087,INT
-2991.8347366796343,1,-1467387.7572344001,1253.7077935737273,INT
-453.96943681393486,1,-2489727.950484102,-1826.5998057083934,FIN
590.8468682318671,1,-344839.7601202481,-1477.7093236781673,FIN
194.12925859993607,0,2450931.047369338,-2410.9893546986573,3
-1431.9097352283666,1,-722750.2754330699,1242.569199174608,FIN
-2233.4559099089515,0,-4137695.0385572,4528.011041784624,3
931.5194656657103,0,1311755.0697948793,2339.4363743585986,3
1647.9964407446423,0,2846321.273666878,1227.7375026436162,3
654.2361625866722,1,1237165.629029843,-138.06678513296256,FIN
-6.475548946347322,1,-3641000.42974882,2003.2332052800289,FIN
-488.8605035345548,0,-11493.740846414314,-172.14101003651982,0
892.1165650496204,0,-2021684.556027886,3528.281325425706,0
623.8322751746639,1,2484842.828109659,338.68587049072767,FIN
-1311.7350383731257,0,1539336.6140087324,-1377.6291317039227,1
1846.7553696320374,0,-848208.9713351071,1215.2362993417748,3
2191.5148671086663,0,-2136584.82971862,-1185.2664932470516,3
-2.009203916161617,0,827963.5293036792,-1526.2369873785428,3
372.0980306979198,0,3296534.3377544773,-1390.5736748828472,1
1625.7116382203822,0,1012038.6466043071,2011.4433412920798,3
736.5496456403855,1,-1520593.0000502358,-458.4617108146017,INT
1259.0431271272823,0,-2011945.8522983498,54.71041800322836,3
-323.3671292722185,1,969965.619586401,1466.8142031323168,FIN
-584.648066871183,0,-2663425.308983729,-2136.1745519890997,0
-2530.007501662019,0,-4938721.025658212,2251.633380736105,3
887.943089565597,1,-900637.8617273308,-1628.6808755753586,INT
178.79775108283226,0,-55238.27287631045,-1866.1808590068617,0
287.90277770568156,0,586319.3632516336,3113.2406762165306,0
-99.58902413622394,0,-864215.3598221288,74.56901841770706,3
199.28660649709872,0,837943.9266651585,3205.9337937205064,3
2234.795218665446,1,-1432781.3467504994,2788.777348811205,3
-1882.518872136427,1,-1322011.6971684326,5247.521699826764,FIN
1955.8189988812771,0,-2191800.9825008465,-485.59433092775004,3
517.5254021864537,1,880659.46587037,50.05641717607635,INT
-1634.3918317465047,0,-2580373.3766994323,-2186.7367383004944,1
1242.388151033353,0,-289800.299366656,-823.4278263705178,3
338.98096694036656,0,-1329693.3784530004,-182.40105977004524,3
-1968.2297818191928,0,-3323175.0540667954,2098.813725495567,1
508.80279118121285,1,1545820.7001537748,2758.2228181787846,INT
532.7147010496299,1,1136397.9102962737,-54.20569501006473,INT
653.3714389398743,0,699933.6200191566,-1197.4107044601947,1
622.1845652747091,0,2014221.566500348,-2220.1714925036767,3
422.73688331038204,1,39533.544051032484,-1192.0571525173298,3
-1140.6519435288346,0,-451368.64215600415,94.86467705226237,3
820.211953046865,0,2710242.398037956,1555.7137981697017,3
-1455.775436809139,0,-268422.4533841129,1270.2316110728673,3
-207.11082394922659,1,974907.7768161544,-414.7187600285305,INT
-1888.7548542780453,1,1696077.6150719812,-127.91391756391053,FIN
-1428.067792443823,0,-247050.4809964025,2429.9136446939337,3
1988.8293798728832,0,7320215.37986463,1387.9609362760516,3
462.0944376817966,1,3235628.4931374206,-551.4396773507102,1
-355.7803171633531,0,-256630.7288764142,-1534.873622180682,3
642.6354348197668,1,-508824.81919037807,900.1317852052471,INT
306.1110323831099,0,-800089.3778346361,-357.1985694204365,3
-309.22003798040384,1,-1174481.4843394088,569.5591454411782,INT
-95.59054344542487,1,-1600158.8513742099,-2807.7736879509434,3
1902.650254656293,1,-188195.5978268093,-1757.240629260314,1
1129.4794772574294,0,-484285.0372512804,-3997.341694022494,3
208.59843032656454,0,-4811857.162271002,-883.1634928787215,3
964.3811602436567,0,-148901.89930157526,1332.0934476841003,0
778.4727815968024,0,-149772.20088687263,1703.947328568198,1
-1523.6797476495587,0,-665643.8635282245,-87.41809542308343,3
689.513133175744,1,-3273169.629398411,16.821399095403702,FIN
-1504.1334071162469,1,-486677.03474048123,-4417.011127698116,3
466.3521294698897,1,3700202.511870718,-336.59735899040345,3
-2556.5932703486583,1,-1012622.3106232054,2636.858717108178,1
-662.223720973294,1,-158708.48523049528,1709.1727545471106,FIN
-410.9233692260993,0,578624.1644825973,1438.4589992993967,3
-152.72502963894658,1,-858871.5173525542,-3241.0680920493314,FIN
845.9859956847954,0,540568.490709777,-839.3609020343658,3
1380.1041909290611,1,817047.6070746633,1060.4913128438743,1
1361.4938555538022,0,767876.7505638156,2836.282945598569,3
2183.913313039779,0,-2145839.464125427,-1056.6966598068989,3
677.1945323857291,1,2207965.7618777193,-962.4975131275777,3
-521.8896665964246,1,-774845.6255249274,94.48941751118932,FIN
-208.45590718624914,0,319525.68446840014,-481.39041910463413,3
3455.9175958303276,0,-3379208.051792926,1886.2406120920846,3
-823.2268666113426,0,-4428878.62222595,725.7561668306466,3
-1296.085989372683,1,-3483319.423687701,1709.8024163361688,3
-200.5185397963132,0,-768437.9862954699,1435.7130889288276,1
1924.9935975926626,1,1878871.7563191373,-2653.113537588676,3
1946.4234665176853,0,1319510.0384279217,-84.14046227069214,3
-2574.3901700343663,0,-2166112.120292366,-2062.808614936047,1
567.5269755537681,0,765424.1404907029,-4099.741502652023,0
1547.6785295671345,1,-811630.0818247065,-430.0316466603069,INT
